cell,kind,name,metric,stratum,n,median,mean,p25,p75
cont_splice_s0,generator,ideogram-3.0,pred_pos_frac,all,185,0.40941,0.40929823243243235,0.309191,0.494956
cont_splice_s0,generator,ideogram-3.0,auroc,all,5185,0.4377621621621622,0.4377621621621622,nan,nan
cont_splice_s0,generator,imagen-3.0-002,pred_pos_frac,all,34,0.4483915,0.43654029411764705,0.32801975,0.506842
cont_splice_s0,generator,imagen-3.0-002,auroc,all,5034,0.38021470588235295,0.38021470588235295,nan,nan
cont_splice_s0,generator,imagen-4.0,pred_pos_frac,all,101,0.428906,0.409410396039604,0.308763,0.511544
cont_splice_s0,generator,imagen-4.0,auroc,all,5101,0.47975445544554457,0.47975445544554457,nan,nan
cont_splice_s0,generator,midjourney-6,pred_pos_frac,all,185,0.38513,0.40150216216216217,0.3125,0.445333
cont_splice_s0,generator,midjourney-6,auroc,all,5185,0.44769675675675674,0.44769675675675674,nan,nan
cont_splice_s0,generator,midjourney-7,pred_pos_frac,all,20,0.4835075,0.4928807,0.3968545,0.646388
cont_splice_s0,generator,midjourney-7,auroc,all,5020,0.37589,0.37589,nan,nan
cont_splice_s0,generator,mystic,pred_pos_frac,all,142,0.41362299999999996,0.4186112746478873,0.30857625,0.53796325
cont_splice_s0,generator,mystic,auroc,all,5142,0.48244577464788735,0.48244577464788735,nan,nan
cont_splice_s0,generator,sd-1.5,pred_pos_frac,all,176,0.37168049999999997,0.3975376931818182,0.28202925,0.530414
cont_splice_s0,generator,sd-1.5,auroc,all,5176,0.64080625,0.64080625,nan,nan
cont_splice_s0,generator,sd-1.5-dreamshaper,pred_pos_frac,all,176,0.4083465,0.4402197613636364,0.33138999999999996,0.5832345
cont_splice_s0,generator,sd-1.5-dreamshaper,auroc,all,5176,0.4912784090909091,0.4912784090909091,nan,nan
cont_splice_s0,generator,sd-1.5-epicdream,pred_pos_frac,all,185,0.412768,0.41991291351351345,0.316145,0.514114
cont_splice_s0,generator,sd-1.5-epicdream,auroc,all,5185,0.4575027027027027,0.4575027027027027,nan,nan
cont_splice_s0,generator,sd-2.1,pred_pos_frac,all,189,0.378943,0.3850655767195768,0.253777,0.530643
cont_splice_s0,generator,sd-2.1,auroc,all,5189,0.6894174603174603,0.6894174603174603,nan,nan
cont_splice_s0,generator,sd-3.5,pred_pos_frac,all,192,0.3955475,0.40382975000000004,0.293933,0.50163475
cont_splice_s0,generator,sd-3.5,auroc,all,5192,0.49133333333333334,0.49133333333333334,nan,nan
cont_splice_s0,generator,sdxl,pred_pos_frac,all,185,0.429717,0.43382481081081076,0.336509,0.531914
cont_splice_s0,generator,sdxl,auroc,all,5185,0.5381075675675676,0.5381075675675676,nan,nan
cont_splice_s0,generator,sdxl-epic-realism,pred_pos_frac,all,185,0.437151,0.44303242702702705,0.323296,0.576232
cont_splice_s0,generator,sdxl-epic-realism,auroc,all,5185,0.39964594594594594,0.39964594594594594,nan,nan
cont_splice_s0,generator,sdxl-juggernaut,pred_pos_frac,all,185,0.440205,0.4544987945945945,0.340505,0.559937
cont_splice_s0,generator,sdxl-juggernaut,auroc,all,5185,0.4677832432432432,0.4677832432432432,nan,nan
cont_splice_s0,generator,sdxl-realvis-v5,pred_pos_frac,all,185,0.376747,0.3801999891891892,0.279152,0.468027
cont_splice_s0,generator,sdxl-realvis-v5,auroc,all,5185,0.4967010810810811,0.4967010810810811,nan,nan
cont_splice_s0,generator,sdxl-touchofrealism,pred_pos_frac,all,185,0.419468,0.4350367081081081,0.334204,0.536965
cont_splice_s0,generator,sdxl-touchofrealism,auroc,all,5185,0.4645302702702703,0.4645302702702703,nan,nan
cont_both_s0,reals,real,pred_pos_frac,all,5000,0.43622399999999995,0.44878189299999993,0.316008,0.602041
cont_both_s0,overall,all_generators,auroc,all,8932,0.855002034587996,0.855002034587996,nan,nan
cont_both_s0,generator,chroma,pred_pos_frac,all,39,0.42094,0.39176148717948717,0.2540035,0.521578
cont_both_s0,generator,chroma,auroc,all,5039,0.8600205128205128,0.8600205128205128,nan,nan
cont_both_s0,generator,dalle-3,pred_pos_frac,all,185,0.367378,0.37233081081081076,0.267857,0.490932
cont_both_s0,generator,dalle-3,auroc,all,5185,0.9265281081081082,0.9265281081081082,nan,nan
cont_both_s0,generator,flux-1.1-pro,pred_pos_frac,all,185,0.401578,0.43465085405405407,0.313849,0.548157
cont_both_s0,generator,flux-1.1-pro,auroc,all,5185,0.6570751351351352,0.6570751351351352,nan,nan
cont_both_s0,generator,flux-amateursnapshotphotos,pred_pos_frac,all,26,0.44382750000000004,0.41951700000000003,0.311342,0.52154375
cont_both_s0,generator,flux-amateursnapshotphotos,auroc,all,5026,0.8100923076923077,0.8100923076923077,nan,nan
cont_both_s0,generator,flux-mvc5000,pred_pos_frac,all,147,0.455323,0.45659752380952373,0.322682,0.5999155
cont_both_s0,generator,flux-mvc5000,auroc,all,5147,0.5116442176870748,0.5116442176870748,nan,nan
cont_both_s0,generator,flux-realism,pred_pos_frac,all,4,0.4623625,0.43267475,0.421963,0.47307425
cont_both_s0,generator,flux-realism,auroc,all,5004,0.86615,0.86615,nan,nan
cont_both_s0,generator,flux.1-dev,pred_pos_frac,all,185,0.436427,0.4323346486486486,0.317337,0.538185
cont_both_s0,generator,flux.1-dev,auroc,all,5185,0.820791891891892,0.820791891891892,nan,nan
cont_both_s0,generator,flux.1-schnell,pred_pos_frac,all,185,0.414282,0.4239502162162162,0.299726,0.54273
cont_both_s0,generator,flux.1-schnell,auroc,all,5185,0.8637097297297297,0.8637097297297297,nan,nan
cont_both_s0,generator,gpt-image-1,pred_pos_frac,all,185,0.409094,0.41090621621621626,0.312419,0.516563
cont_both_s0,generator,gpt-image-1,auroc,all,5185,0.857887027027027,0.857887027027027,nan,nan
cont_both_s0,generator,grok-2-image-1212,pred_pos_frac,all,96,0.440596,0.4400570833333333,0.3633035,0.5468164999999999
cont_both_s0,generator,grok-2-image-1212,auroc,all,5096,0.8334020833333333,0.8334020833333333,nan,nan
cont_both_s0,generator,hidream-i1-full,pred_pos_frac,all,185,0.438714,0.4304913027027027,0.325243,0.536029
cont_both_s0,generator,hidream-i1-full,auroc,all,5185,0.8736627027027027,0.8736627027027027,nan,nan
cont_both_s0,generator,ideogram-3.0,pred_pos_frac,all,185,0.44273,0.44702303783783787,0.326614,0.572543
cont_both_s0,generator,ideogram-3.0,auroc,all,5185,0.7408497297297297,0.7408497297297297,nan,nan
cont_both_s0,generator,imagen-3.0-002,pred_pos_frac,all,34,0.44307399999999997,0.4451425,0.35003575000000003,0.52513525
cont_both_s0,generator,imagen-3.0-002,auroc,all,5034,0.7677588235294117,0.7677588235294117,nan,nan
cont_both_s0,generator,imagen-4.0,pred_pos_frac,all,101,0.428125,0.4261544653465347,0.310079,0.543304
cont_both_s0,generator,imagen-4.0,auroc,all,5101,0.7887653465346535,0.7887653465346535,nan,nan
cont_both_s0,generator,midjourney-6,pred_pos_frac,all,185,0.407043,0.40597754054054047,0.286845,0.527952
cont_both_s0,generator,midjourney-6,auroc,all,5185,0.8433935135135135,0.8433935135135135,nan,nan
cont_both_s0,generator,midjourney-7,pred_pos_frac,all,20,0.48723249999999996,0.48298954999999993,0.3785345,0.605385
cont_both_s0,generator,midjourney-7,auroc,all,5020,0.795885,0.795885,nan,nan
cont_both_s0,generator,mystic,pred_pos_frac,all,142,0.3783685,0.40600197183098585,0.274511,0.54670075
cont_both_s0,generator,mystic,auroc,all,5142,0.8519246478873239,0.8519246478873239,nan,nan
cont_both_s0,generator,sd-1.5,pred_pos_frac,all,176,0.3628325,0.3693017954545455,0.24085499999999999,0.48376375000000005
cont_both_s0,generator,sd-1.5,auroc,all,5176,0.9783335227272727,0.9783335227272727,nan,nan
cont_both_s0,generator,sd-1.5-dreamshaper,pred_pos_frac,all,176,0.39234,0.38550730681818185,0.26287075,0.4996215
cont_both_s0,generator,sd-1.5-dreamshaper,auroc,all,5176,0.9555897727272727,0.9555897727272727,nan,nan
cont_both_s0,generator,sd-1.5-epicdream,pred_pos_frac,all,185,0.394025,0.39991330810810805,0.284618,0.518986
cont_both_s0,generator,sd-1.5-epicdream,auroc,all,5185,0.8886821621621621,0.8886821621621621,nan,nan
cont_both_s0,generator,sd-2.1,pred_pos_frac,all,189,0.434867,0.4306407989417989,0.303657,0.570328
cont_both_s0,generator,sd-2.1,auroc,all,5189,0.9870074074074074,0.9870074074074074,nan,nan
cont_both_s0,generator,sd-3.5,pred_pos_frac,all,192,0.4170485,0.4183021979166666,0.2982105,0.5380395
cont_both_s0,generator,sd-3.5,auroc,all,5192,0.7829140625,0.7829140625,nan,nan
cont_both_s0,generator,sdxl,pred_pos_frac,all,185,0.387636,0.41384202702702705,0.298454,0.526816
cont_both_s0,generator,sdxl,auroc,all,5185,0.9703837837837838,0.9703837837837838,nan,nan
cont_both_s0,generator,sdxl-epic-realism,pred_pos_frac,all,185,0.399317,0.41176614594594596,0.276367,0.539806
cont_both_s0,generator,sdxl-epic-realism,auroc,all,5185,0.8925708108108108,0.8925708108108108,nan,nan
cont_both_s0,generator,sdxl-juggernaut,pred_pos_frac,all,185,0.37381,0.388640772972973,0.290865,0.485886
cont_both_s0,generator,sdxl-juggernaut,auroc,all,5185,0.9108767567567567,0.9108767567567567,nan,nan
cont_both_s0,generator,sdxl-realvis-v5,pred_pos_frac,all,185,0.411811,0.3952843675675675,0.251446,0.520536
cont_both_s0,generator,sdxl-realvis-v5,auroc,all,5185,0.8461556756756756,0.8461556756756756,nan,nan
cont_both_s0,generator,sdxl-touchofrealism,pred_pos_frac,all,185,0.375077,0.38526603783783786,0.242273,0.4886
cont_both_s0,generator,sdxl-touchofrealism,auroc,all,5185,0.9543918918918919,0.9543918918918919,nan,nan
